year,company_name,ticker,country_iso3,geo_code_type,country_code_review_flag,segment,value_chain_group,analysis_period,source_validation_caution,first_observed_year,years_since_first_observation,revenue_usd_bn,operating_margin_pct,operating_income_usd_bn,rd_spend_usd_bn,capex_usd_bn,calculated_operating_income_usd_bn,operating_income_abs_diff_usd_bn,operating_income_review_flag,rd_intensity_pct,capex_intensity_pct,zero_revenue_flag,previous_year,previous_revenue_usd_bn,previous_operating_income_usd_bn,consecutive_year_flag,revenue_growth_pct,absolute_revenue_change_usd_bn,operating_income_growth_pct,rd_to_operating_income_pct,capex_to_operating_income_pct,revenue_share_within_dataset_pct,revenue_rank_within_year,value_chain_revenue_usd_bn,value_chain_revenue_share_pct,growth_calculation_available,investment_ratio_available
2020,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,10,23.41,25.9,6.06,2.81,2.34,6.06319,0.00319,False,12.003417343015805,9.995728321230244,False,2019,23.4,6.76,True,0.04273504273504258,0.010000000000001563,-10.355029585798825,46.36963696369637,38.613861386138616,4.647699974190474,6,99.9,19.833627826639404,True,True
2021,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,11,33.61,29.2,9.81,4.03,3.36,9.81412,0.0041199999999985,False,11.990479024099972,9.99702469503124,False,2020,23.41,6.06,True,43.571123451516435,10.2,61.88118811881189,41.08053007135576,34.25076452599388,5.573520388703713,4,127.36,21.12001061307066,True,True
2022,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,Transition Year,False,2010,12,44.51,28.3,12.61,5.34,4.45,12.59633,0.0136699999999994,False,11.997303976634464,9.997753313862054,False,2021,33.61,9.81,True,32.43082415947634,10.899999999999999,28.542303771661558,42.34734337827121,35.289452815226014,6.381727984400539,4,154.83,22.19912253032432,True,True
2023,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,AI expansion,False,2010,13,36.31,23.0,8.37,4.36,3.63,8.351300000000002,0.0186999999999972,False,12.00771137427706,9.997245937758192,False,2022,44.51,12.61,True,-18.422826331161524,-8.199999999999996,-33.624107850911976,52.09080047789726,43.369175627240146,5.549018109574387,5,177.4,27.1108733858027,True,True
2024,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,AI expansion,False,2010,14,39.18,31.1,12.17,4.7,3.92,12.18498,0.0149800000000013,False,11.995916283818277,10.005104645227156,False,2023,36.31,8.37,True,7.9041586339851255,2.8699999999999974,45.40023894862606,38.61955628594906,32.21035332785539,4.728971285802223,7,284.01,34.27961038490784,True,True
2025,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,AI expansion,True,2010,15,43.07,30.0,12.92,5.17,4.31,12.921,0.0009999999999994,False,12.003714882749012,10.006965405154398,False,2024,39.18,12.17,True,9.928534966819802,3.8900000000000006,6.162695152013153,40.015479876160995,33.35913312693498,4.272647910797191,7,371.74,36.87750486091822,True,True
2026,Qualcomm,QCOM,USA,country,False,fabless_mobile,Fabless,AI expansion,True,2010,16,45.99,30.9,14.23,5.52,4.6,14.210909999999998,0.019090000000002,False,12.002609262883231,10.00217438573603,False,2025,43.07,12.92,True,6.779661016949157,2.9200000000000017,10.139318885448922,38.791286015460294,32.326071679550246,3.996593466755886,7,455.02000000000004,39.5418560392099,True,True
2010,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,0,12.3,21.9,2.69,1.48,1.84,2.6937,0.0037000000000002,False,12.03252032520325,14.959349593495936,False,,,,False,,,,55.01858736059479,68.4014869888476,5.23404255319149,5,145.92,62.09361702127659,False,True
2011,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,1,11.42,18.4,2.11,1.37,1.71,2.10128,0.0087199999999998,False,11.996497373029772,14.973730297723291,False,2010,12.3,2.69,True,-7.154471544715458,-0.8800000000000008,-21.561338289962826,64.92890995260665,81.04265402843602,4.571657325860688,7,151.0,60.448358686949554,True,True
2012,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,2,9.87,18.6,1.83,1.18,1.48,1.83582,0.0058199999999999,False,11.955420466058763,14.994934143870314,False,2011,11.42,2.11,True,-13.572679509632234,-1.5500000000000007,-13.27014218009478,64.48087431693989,80.87431693989072,3.701203734953312,8,161.35,60.50549368132898,True,True
2013,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,3,9.22,24.5,2.26,1.11,1.38,2.2589,0.0010999999999996,False,12.039045553145336,14.96746203904555,False,2012,9.87,1.83,True,-6.585612968591681,-0.6499999999999986,23.497267759562824,49.11504424778762,61.061946902654874,3.243965941876012,8,165.43,58.204911688128924,True,True
2014,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,4,7.89,18.7,1.48,0.95,1.18,1.4754299999999998,0.0045700000000001,False,12.040557667934094,14.955640050697086,False,2013,9.22,2.26,True,-14.425162689804782,-1.330000000000001,-34.51327433628318,64.1891891891892,79.72972972972973,2.694948252894764,9,168.2,57.45124158896062,True,True
2015,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,5,7.07,19.3,1.36,0.85,1.06,1.36451,0.00451,False,12.022630834512022,14.992927864214996,False,2014,7.89,1.48,True,-10.392902408111526,-0.8199999999999994,-8.108108108108103,62.499999999999986,77.94117647058823,2.269517205957884,10,172.79,55.46674370826913,True,True
2016,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,6,7.2,13.2,0.95,0.86,1.08,0.9504,0.0003999999999999,False,11.944444444444445,15.0,False,2015,7.07,1.36,True,1.8387553041018467,0.1299999999999999,-30.147058823529417,90.52631578947368,113.68421052631581,1.9497928345113331,16,211.93,57.3916104747204,True,True
2017,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,7,6.83,17.7,1.21,0.82,1.02,1.20891,0.00109,False,12.005856515373353,14.93411420204978,False,2016,7.2,0.95,True,-5.138888888888893,-0.3700000000000001,27.368421052631575,67.76859504132231,84.29752066115704,1.5870802834901825,19,247.23000000000002,57.448588358313,True,True
2018,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,8,6.53,17.1,1.12,0.78,0.98,1.11663,0.00337,False,11.944869831546708,15.007656967840736,False,2017,6.83,1.21,True,-4.392386530014636,-0.2999999999999998,-7.438016528925607,69.64285714285714,87.49999999999999,1.371272574548509,20,274.37,57.616547669046625,True,True
2019,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,9,6.62,19.4,1.28,0.79,0.99,1.28428,0.0042799999999998,False,11.933534743202417,14.954682779456194,False,2018,6.53,1.12,True,1.3782542113323082,0.08999999999999986,14.28571428571428,61.71875,77.34375,1.3372386627613373,21,273.07,55.16008483991516,True,True
2020,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,10,6.82,19.3,1.31,0.82,1.02,1.31626,0.0062599999999999,False,12.023460410557185,14.95601173020528,False,2019,6.62,1.28,True,3.0211480362537735,0.20000000000000018,2.34375,62.59541984732824,77.86259541984732,1.3540074252020093,20,258.64,51.349044054875016,True,True
2021,Renesas,6723,JPN,country,False,idm_automotive,IDM,Smart automobile expansion,False,2010,11,8.53,19.8,1.69,1.02,1.28,1.68894,0.0010599999999998,False,11.957796014067997,15.00586166471278,False,2020,6.82,1.31,True,25.07331378299118,1.709999999999999,29.00763358778624,60.355029585798825,75.7396449704142,1.4145233238810673,21,285.09999999999997,47.27791320498151,True,True
2022,Renesas,6723,JPN,country,False,idm_automotive,IDM,Transition Year,False,2010,12,11.35,17.1,1.94,1.36,1.7,1.94085,0.0008500000000002,False,11.982378854625551,14.977973568281936,False,2021,8.53,1.69,True,33.05978898007034,2.8200000000000003,14.792899408284033,70.10309278350516,87.62886597938144,1.627333467152238,21,317.07,45.46067157973217,True,True
2023,Renesas,6723,JPN,country,False,idm_automotive,IDM,AI expansion,False,2010,13,10.31,11.7,1.2,1.24,1.55,1.20627,0.0062699999999999,False,12.027158098933077,15.033947623666345,False,2022,11.35,1.94,True,-9.162995594713653,-1.0399999999999991,-38.144329896907216,103.33333333333334,129.16666666666669,1.5756093833575304,21,256.74,39.235882937265984,True,True
2024,Renesas,6723,JPN,country,False,idm_automotive,IDM,AI expansion,False,2010,14,9.34,21.9,2.05,1.12,1.4,2.04546,0.0045399999999999,False,11.991434689507496,14.989293361884368,False,2023,10.31,1.2,True,-9.408341416100875,-0.9700000000000006,70.83333333333333,54.63414634146343,68.29268292682927,1.1273249568502492,22,301.22,36.35683335143813,True,True
2025,Renesas,6723,JPN,country,False,idm_automotive,IDM,AI expansion,True,2010,15,10.45,22.1,2.31,1.25,1.57,2.30945,0.00055,False,11.961722488038278,15.02392344497608,False,2024,9.34,2.05,True,11.884368308351178,1.1099999999999994,12.682926829268304,54.112554112554115,67.96536796536796,1.0366652116979485,23,346.83,34.40637276298559,True,True
2026,Renesas,6723,JPN,country,False,idm_automotive,IDM,AI expansion,True,2010,16,11.15,20.0,2.23,1.34,1.67,2.23,0.0,False,12.017937219730944,14.977578475336324,False,2025,10.45,2.31,True,6.698564593301448,0.7000000000000011,-3.463203463203468,60.08968609865472,74.8878923766816,0.9689501446907615,24,387.14,33.642991839962455,True,True
2010,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,0,1.83,16.5,0.3,0.22,0.18,0.30195,0.00195,False,12.021857923497269,9.836065573770492,False,,,,False,,,,73.33333333333334,60.0,0.7787234042553192,26,29.060000000000002,12.365957446808512,False,True
2011,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,1,1.86,24.1,0.45,0.22,0.19,0.4482600000000001,0.0017399999999999,False,11.82795698924731,10.21505376344086,False,2010,1.83,0.3,True,1.6393442622950838,0.030000000000000027,50.0,48.888888888888886,42.22222222222222,0.744595676541233,27,29.450000000000003,11.789431545236189,True,True
2012,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,2,1.97,26.7,0.53,0.24,0.2,0.52599,0.00401,False,12.182741116751268,10.152284263959393,False,2011,1.86,0.45,True,5.913978494623651,0.10999999999999988,17.777777777777782,45.283018867924525,37.735849056603776,0.7387407657404281,28,29.73,11.14861064236697,True,True
2013,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,3,2.1,21.2,0.45,0.25,0.21,0.4452,0.0047999999999999,False,11.904761904761903,10.0,False,2012,1.97,0.53,True,6.598984771573613,0.13000000000000012,-15.094339622641506,55.55555555555556,46.666666666666664,0.7388642600802197,27,30.119999999999997,10.597424530293436,True,True
2014,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,4,2.31,20.4,0.47,0.28,0.23,0.4712399999999999,0.0012399999999999,False,12.12121212121212,9.956709956709958,False,2013,2.1,0.45,True,10.000000000000009,0.20999999999999996,4.444444444444429,59.57446808510639,48.93617021276596,0.7890152679577825,28,30.520000000000003,10.424565358472524,True,True
2015,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,5,2.23,19.7,0.44,0.27,0.22,0.43931,0.00069,False,12.10762331838565,9.865470852017935,False,2014,2.31,0.47,True,-3.463203463203468,-0.08000000000000007,-6.382978723404253,61.36363636363637,50.0,0.7158448895737032,29,31.93,10.24974319465845,True,True
2016,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,6,2.5,15.9,0.4,0.3,0.25,0.3975,0.0025,False,12.0,10.0,False,2015,2.23,0.44,True,12.107623318385642,0.27,-9.090909090909083,74.99999999999999,62.5,0.6770114008719907,31,40.64,11.005497332575082,True,True
2017,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,7,2.68,17.8,0.48,0.32,0.27,0.4770400000000001,0.0029599999999999,False,11.940298507462686,10.07462686567164,False,2016,2.5,0.4,True,7.200000000000006,0.18000000000000016,19.999999999999996,66.66666666666667,56.250000000000014,0.6227489252933659,30,50.03,11.62542116881608,True,True
2018,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,8,2.98,20.1,0.6,0.36,0.3,0.5989800000000001,0.0010199999999999,False,12.080536912751676,10.06711409395973,False,2017,2.68,0.48,True,11.194029850746269,0.2999999999999998,25.0,60.0,50.0,0.6257874842503149,29,57.620000000000005,12.099958000839985,True,True
2019,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,9,2.78,19.7,0.55,0.33,0.28,0.5476599999999999,0.0023400000000001,False,11.870503597122305,10.071942446043169,False,2018,2.98,0.6,True,-6.711409395973156,-0.20000000000000018,-8.333333333333325,60.0,50.909090909090914,0.5615594384405614,30,59.07,11.932128067871933,True,True
2020,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,10,2.72,21.9,0.59,0.33,0.27,0.59568,0.00568,False,12.132352941176473,9.926470588235292,False,2019,2.78,0.55,True,-2.1582733812949506,-0.05999999999999961,7.272727272727253,55.93220338983051,45.76271186440678,0.5400146915761679,30,63.11,12.529532053445571,True,True
2021,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Smart automobile expansion,False,2010,11,3.2,16.9,0.54,0.38,0.32,0.5408,0.0007999999999999,False,11.875,10.0,False,2020,2.72,0.59,True,17.647058823529417,0.48,-8.474576271186429,70.37037037037037,59.25925925925925,0.5306535329917251,32,81.85,13.573122398553968,True,True
2022,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,Transition Year,False,2010,12,4.03,18.8,0.76,0.48,0.4,0.7576400000000001,0.0023599999999999,False,11.910669975186105,9.925558312655086,False,2021,3.2,0.54,True,25.937499999999993,0.8300000000000001,40.74074074074075,63.1578947368421,52.63157894736842,0.5778109138875348,30,97.25999999999999,13.944885728213801,True,True
2023,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,AI expansion,False,2010,13,4.22,21.3,0.9,0.51,0.42,0.89886,0.00114,False,12.08530805687204,9.95260663507109,False,2022,4.03,0.76,True,4.714640198511155,0.1899999999999995,18.421052631578938,56.666666666666664,46.666666666666664,0.6449148009475051,31,104.75,16.00825246427753,True,True
2024,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,AI expansion,False,2010,14,4.26,15.4,0.66,0.51,0.43,0.65604,0.00396,False,11.971830985915494,10.093896713615024,False,2023,4.22,0.9,True,0.9478672985782088,0.040000000000000036,-26.66666666666666,77.27272727272727,65.15151515151516,0.51417605098309,34,101.83,12.290738796152128,True,True
2025,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,AI expansion,True,2010,15,4.88,22.2,1.08,0.59,0.49,1.08336,0.0033599999999998,False,12.09016393442623,10.040983606557376,False,2024,4.26,0.66,True,14.553990610328649,0.6200000000000001,63.63636363636365,54.629629629629626,45.37037037037037,0.4841077735010515,34,121.27,12.030276576326337,True,True
2026,SCREEN Holdings,7735,JPN,country,False,equipment_cleaning,Equipment,AI expansion,True,2010,16,5.56,21.9,1.22,0.67,0.56,1.2176399999999998,0.0023600000000001,False,12.050359712230216,10.071942446043169,False,2025,4.88,1.08,True,13.934426229508201,0.6799999999999997,12.962962962962955,54.91803278688525,45.9016393442623,0.4831715519713573,33,130.6,11.349317389830803,True,True
2010,SK Hynix,660,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,0,10.61,23.9,2.54,1.06,3.72,2.53579,0.00421,False,9.990574929311972,35.0612629594722,False,,,,False,,,,41.73228346456693,146.45669291338584,4.514893617021276,7,145.92,62.09361702127659,False,True
2011,SK Hynix,660,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,1,11.58,10.4,1.21,1.16,4.05,1.20432,0.0056799999999999,False,10.017271157167528,34.9740932642487,False,2010,10.61,2.54,True,9.142318567389252,0.9700000000000006,-52.362204724409445,95.86776859504131,334.7107438016529,4.6357085668534825,6,151.0,60.448358686949554,True,True
2012,SK Hynix,660,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,2,13.32,10.4,1.38,1.33,4.66,1.3852800000000005,0.0052800000000003,False,9.984984984984983,34.98498498498498,False,2011,11.58,1.21,True,15.025906735751304,1.7400000000000002,14.049586776859503,96.37681159420292,337.6811594202899,4.994937563280459,6,161.35,60.50549368132898,True,True
2013,SK Hynix,660,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,3,14.58,11.2,1.63,1.46,5.1,1.63296,0.00296,False,10.013717421124827,34.97942386831275,False,2012,13.32,1.38,True,9.459459459459453,1.2599999999999998,18.1159420289855,89.57055214723927,312.8834355828221,5.12982900569981,5,165.43,58.204911688128924,True,True
2014,SK Hynix,660,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,4,15.24,12.1,1.84,1.52,5.33,1.84404,0.0040399999999998,False,9.973753280839896,34.9737532808399,False,2013,14.58,1.63,True,4.526748971193406,0.6600000000000001,12.8834355828221,82.6086956521739,289.67391304347825,5.205451378214981,5,168.2,57.45124158896062,True,True
2015,SK Hynix,660,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,5,17.49,20.5,3.58,1.75,6.12,3.58545,0.0054499999999997,False,10.005717552887363,34.99142367066896,False,2014,15.24,1.84,True,14.763779527559052,2.2499999999999982,94.56521739130434,48.882681564245814,170.94972067039106,5.614406779661016,5,172.79,55.46674370826913,True,True
2016,SK Hynix,660,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,6,22.88,19.6,4.49,2.29,8.01,4.4844800000000005,0.0055199999999997,False,10.008741258741258,35.00874125874126,False,2015,17.49,3.58,True,30.817610062893095,5.390000000000001,25.418994413407823,51.0022271714922,178.39643652561244,6.196008340780459,5,211.93,57.3916104747204,True,True
2017,SK Hynix,660,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,7,30.12,22.5,6.77,3.01,10.54,6.777,0.0070000000000005,False,9.9933598937583,34.993359893758296,False,2016,22.88,4.49,True,31.643356643356647,7.240000000000002,50.7795100222717,44.46085672082718,155.68685376661742,6.998954339491112,4,247.23000000000002,57.448588358313,True,True
2018,SK Hynix,660,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,8,35.86,30.8,11.03,3.59,12.55,11.04488,0.0148800000000015,False,10.011154489682095,34.99721137757948,False,2017,30.12,6.77,True,19.057104913678625,5.739999999999998,62.924667651403254,32.547597461468726,113.78059836808706,7.53044939101218,3,274.37,57.616547669046625,True,True
2019,SK Hynix,660,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,9,32.3,33.3,10.74,3.23,11.31,10.7559,0.0158999999999984,False,10.0,35.015479876160995,False,2018,35.86,11.03,True,-9.92749581706638,-3.5600000000000023,-2.6291931097008114,30.074487895716945,105.3072625698324,6.524593475406523,4,273.07,55.16008483991516,True,True
